Nature mutation,Valeur fonciere,Type local,Nombre pieces principales,Surface,Latitude,Longitude
Vente,360000.0,Appartement,2,33.62,48.832313,2.3588163
Vente,510000.0,Appartement,3,45.12,48.8533908,2.27934889815768
Vente,875000.0,Appartement,4,79.03,48.874482,2.2830699
Vente,875000.0,Appartement,3,79.03,48.874482,2.2830699
Vente,596215.0,Appartement,3,103.3,48.8362634,2.3212168
Vente,517000.0,Appartement,2,47.04,48.8432911,2.2805553
Vente,267555.0,Appartement,2,30.0,48.8393363,2.4048658
Vente,390000.0,Appartement,2,38.49,48.8641277,2.3731998
Vente,705000.0,Appartement,3,67.0,48.8360938,2.2997856
Vente,388400.0,Appartement,1,32.27,48.8524219,2.2873048
Vente,15900000.0,Appartement,5,88.2,48.8511027,2.3114028
Vente,15900000.0,Appartement,5,87.05,48.8511027,2.3114028
Vente,15900000.0,Appartement,4,110.0,48.8511027,2.3114028
Vente,15900000.0,Appartement,5,87.0,48.8511027,2.3114028
Vente,15900000.0,Appartement,4,105.25,48.8511027,2.3114028
Vente,15900000.0,Appartement,4,103.9,48.8511027,2.3114028
Vente,15900000.0,Appartement,2,35.0,48.8511027,2.3114028
Vente,15900000.0,Appartement,2,25.0,48.8511027,2.3114028
Vente,15900000.0,Appartement,4,104.85,48.8511027,2.3114028
Vente,15900000.0,Appartement,5,107.45,48.8511027,2.3114028
Vente,713999.0,Appartement,2,130.56,48.8415833,2.2809782
Vente,713999.0,Appartement,2,65.28,48.8415833,2.2809782
Vente,291000.0,Appartement,1,29.89,48.854689,2.3873126
Vente,284340.0,Appartement,2,29.0,48.8328466,2.3606515
Vente,414000.0,Appartement,1,29.0,48.8361394,2.3045292
Vente,365000.0,Appartement,2,28.48,48.856268,2.3373162
Vente,718500.0,Appartement,2,55.0,48.8580638,2.2656974
Vente,539580.0,Appartement,3,41.74,48.852433,2.38499
Vente,950000.0,Appartement,3,81.01,48.8502224,2.2769339
Vente,163000.0,Appartement,1,17.22,48.8217883,2.352485
Vente,115000.0,Appartement,1,8.83,48.8676166,2.2857004
Vente,718000.0,Appartement,3,79.89,48.8414248,2.3175498
Vente,660000.0,Appartement,2,65.0,48.8722104,2.2861569
Vente,960000.0,Appartement,4,102.0,48.8441766,2.2793362
Vente,1029500.0,Appartement,4,73.5,48.8466635,2.3415212
Vente,390000.0,Appartement,2,32.0,48.8397256,2.3469019
Vente,0.0,Appartement,1,12.0,48.847706,2.4030829
Vente,960000.0,Appartement,4,92.79,48.8430527,2.2674393
Vente,663958.0,Appartement,3,62.0,48.8361225,2.3986655
Vente,450000.0,Appartement,2,47.81,48.8413113,2.3557403
Vente,860000.0,Appartement,4,77.62,48.8423676,2.3994421
Vente,1456320.0,Appartement,4,140.0,48.8607397,2.2671432
Vente,444000.0,Appartement,3,45.1,48.8653039,2.3750789
Vente,3200000.0,Appartement,2,53.26,48.853043,2.3745802
Vente,3200000.0,Appartement,2,37.19,48.853043,2.3745802
Vente,3200000.0,Appartement,2,31.52,48.853043,2.3745802
Vente,3200000.0,Appartement,2,32.79,48.853043,2.3745802
Vente,3200000.0,Appartement,3,55.86,48.853043,2.3745802
Vente,3200000.0,Appartement,2,36.52,48.853043,2.3745802
Vente,345000.0,Appartement,2,28.46,48.8334832,2.3175819
Vente,446433.0,Appartement,3,42.8,48.8425164,2.3994963
Vente,841200.0,Appartement,4,158.28,48.8656438,2.3661456
Vente,300000.0,Appartement,1,27.0,48.8421477,2.3097597
Vente,745200.0,Appartement,3,68.02,48.837405,2.3052184
Vente,1008628.0,Appartement,3,60.0,48.8489377,2.3045331
Vente,550000.0,Appartement,2,53.69,48.832176,2.3465887
Vente,540000.0,Appartement,3,63.0,48.8613903,2.385807
Vente,825000.0,Appartement,2,82.73,48.8500218,2.3918712
Vente,3225000.0,Appartement,5,170.0,48.8568495,2.28274
Vente,335000.0,Appartement,2,30.02,48.8511858,2.289386
Vente,579000.0,Appartement,2,54.0,48.8585457,2.3822029
Vente,722500.0,Appartement,4,77.19,48.8351581,2.3080073
Vente,250000.0,Appartement,1,23.0,48.8497506,2.3925803
Vente,208000.0,Appartement,1,21.11,48.8550196,2.37576
Vente,745000.0,Appartement,4,58.0,48.8642053,2.3793947
Vente,315000.0,Appartement,1,22.87,48.8577718,2.301765
Vente,703800.0,Appartement,3,65.71,48.8350024,2.4036773
Vente,986650.0,Appartement,4,96.27,48.8611455,2.3778135
Vente,250000.0,Appartement,1,23.03,48.840184,2.2629089
Vente,180000.0,Appartement,1,11.47,48.8430521,2.3263745
Vente,381000.0,Appartement,3,38.65,48.8324399,2.3170698
Vente,1300000.0,Appartement,3,91.52,48.8473633,2.3474128
Vente,467000.0,Appartement,2,40.72,48.8487577,2.287466
Vente,1060000.0,Appartement,4,88.0,48.860215,2.3677302
Vente,1528210.0,Appartement,2,148.82,48.8469863,2.298833
Vente,340000.0,Appartement,2,48.0,48.8321223,2.3033516
Vente,340000.0,Appartement,2,38.59,48.837722,2.4020994
Vente,470000.0,Appartement,3,43.35,48.8487577,2.287466
Vente,415000.0,Appartement,2,42.2,48.8339737,2.3063719
Vente,297600.0,Appartement,2,24.0,48.8661517,2.288006
Vente,345000.0,Appartement,2,35.0,48.8351396,2.3973943
Vente,876000.0,Appartement,3,73.89,48.8512177,2.3825397
Vente,905000.0,Appartement,4,82.0,48.8374236,2.2998706
Vente,348000.0,Appartement,2,30.0,48.8385964,2.3315955
Vente,415000.0,Appartement,2,52.67,48.823442,2.3272082
Vente,175000.0,Appartement,1,15.73,48.8300359,2.3186281
Vente,700000.0,Appartement,3,61.91,48.8500569,2.3086725
Vente,1355000.0,Appartement,5,100.99,48.8470413,2.4034295
Vente,295000.0,Appartement,1,28.14,48.8296995,2.314862
Vente,480000.0,Appartement,2,36.0,48.8430521,2.3263745
Vente,810000.0,Appartement,2,60.98,48.8455967,2.3441696
Vente,268840.0,Appartement,1,36.0,48.8460588,2.2627199
Vente,108000.0,Appartement,2,35.0,48.8312185,2.3196692
Vente,400300.0,Appartement,2,43.0,48.857404,2.3810914
Vente,235000.0,Appartement,1,26.03,48.842635,2.299055
Vente,335000.0,Appartement,2,34.56,48.8378077,2.2820448
Vente,1525000.0,Appartement,4,135.0,48.8658245,2.3669545
Vente,529000.0,Appartement,3,52.64,48.8347423,2.3964205
Vente,540000.0,Appartement,2,51.96,48.8612992,2.376099105722818
Vente,664810.0,Appartement,2,60.4,48.8281338,2.3500372
Vente,524500.0,Appartement,1,41.03,48.8456496,2.3119207
Vente,360000.0,Appartement,2,36.64,48.8349999,2.2897341
Vente,220000.0,Appartement,1,21.08,48.8628172,2.3703207
Vente,180000.0,Appartement,1,14.0,48.8338564,2.2906689
Vente,743550.0,Appartement,3,70.0,48.8576636,2.3772754
Vente,460000.0,Appartement,2,40.0,48.8326343,2.3358297
Vente,180790.0,Appartement,2,16.25,48.8347935,2.3248844
Vente,325300.0,Appartement,2,32.31,48.8289366,2.3180167
Vente,725000.0,Appartement,3,74.33,48.8607742,2.3720334
Vente,911569.0,Appartement,3,76.0,48.854859,2.3853635
Vente,490900.0,Appartement,2,47.12,48.8507739,2.3961509
Vente,300000.0,Appartement,1,29.44,48.8366188,2.3255477
Vente,320000.0,Appartement,2,28.79,48.8552455,2.3902254
Vente,1132230.0,Appartement,2,131.57,48.862356,2.3874211
Vente,369000.0,Appartement,2,34.7,48.8409618,2.2660938
Vente,225000.0,Appartement,1,21.61,48.8297583,2.3719867
Vente,260000.0,Appartement,1,24.0,48.8533205,2.2902847
Vente,1387000.0,Appartement,4,86.0,48.8680311,2.2982065
Vente,407000.0,Appartement,1,38.54,48.8670129,2.3794132
Vente,407000.0,Appartement,1,12.0,48.8670129,2.3794132
Vente,407000.0,Appartement,1,35.0,48.8670129,2.3794132
Vente,615000.0,Appartement,2,43.2,48.8450783,2.2835807
Vente,1082900.0,Appartement,2,65.05,48.8557951,2.3167278
Vente,1017000.0,Appartement,4,80.0,48.8402065,2.2880582
Vente,17000.0,Appartement,2,27.0,48.8530383,2.3322735
Vente,1000000.0,Appartement,4,93.04,48.860509,2.3815733
Vente,605000.0,Appartement,3,56.22,48.8395214,2.2964159
Vente,575000.0,Appartement,1,38.52,48.8529108,2.3356301
Vente,851000.0,Appartement,3,47.36,48.8491341,2.3485449
Vente,530000.0,Appartement,3,49.75,48.8562239,2.3730655
Vente,530000.0,Appartement,3,47.0,48.8562239,2.3730655
Vente,130000.0,Appartement,2,20.0,48.8532961,2.3791345
Vente,650000.0,Appartement,2,57.65,48.8551846,2.2794539
Vente,502500.0,Appartement,3,42.8,48.849868,2.3938364
Vente,615000.0,Appartement,3,62.06,48.8408236,2.4087964
Vente,520700.0,Appartement,3,54.68,48.828556,2.3250005
Vente,850000.0,Appartement,3,80.0,48.8451542,2.3813162
Vente,552900.0,Appartement,2,30.15,48.8576623,2.3028924
Vente,1134000.0,Appartement,5,91.05,48.8493561,2.2653385
Vente,400000.0,Appartement,2,43.45,48.8435107,2.2581176
Vente,975000.0,Appartement,4,91.47,48.8626375,2.3735329
Vente,355300.0,Appartement,2,29.91,48.8471977,2.3997217
Vente,149000.0,Appartement,2,12.52,48.8624409,2.3797595
Vente,329000.0,Appartement,2,41.0,48.8402605,2.3988041
Vente,295500.0,Appartement,2,22.0,48.8471019,2.3297722
Vente,192500.0,Appartement,1,13.0,48.8456091,2.3824874
Vente,1715000.0,Appartement,5,130.0,48.8601378,2.2852732
Vente,661417.0,Appartement,2,33.23,48.8482722,2.3186804
Vente,200000.0,Appartement,1,15.0,48.8421907,2.3065091
Vente,8000.0,Appartement,5,130.0,48.8597256,2.2751191
Vente,1350000.0,Appartement,3,112.7,48.8522622,2.3095985
Vente,527000.0,Appartement,2,35.0,48.8528756,2.3331338
Vente,232000.0,Appartement,1,22.59,48.824497,2.3548218
Vente,1400000.0,Appartement,5,93.35,48.8428391,2.3527954
Vente,1500000.0,Appartement,4,112.0,48.8544701,2.2635391
Vente,367500.0,Appartement,2,36.67,48.8304492,2.335377
Vente,635550.0,Appartement,2,35.65,48.8550757,2.3397091
Vente,1455000.0,Appartement,4,110.0,48.8455705,2.3173129
Vente,260000.0,Appartement,1,23.0,48.8577893,2.3693896
Vente,1004600.0,Appartement,2,15.0,48.8411218,2.2889894
Vente,1004600.0,Appartement,3,83.24,48.8411218,2.2889894
Vente,1120900.0,Appartement,4,89.33,48.8587462,2.373358
Vente,517100.0,Appartement,2,53.79,48.8315865,2.3376342
Vente,2770000.0,Appartement,2,90.53,48.8542327,2.33321
Vente,218300.0,Appartement,1,24.5,48.8626598,2.276727
Vente,218300.0,Appartement,1,15.0,48.8626598,2.276727
Vente,600000.0,Appartement,3,55.68,48.8348625,2.2953309
Vente,542592.0,Appartement,3,52.0,48.8619874,2.3836112
Vente,770200.0,Appartement,3,63.06,48.8457215,2.383692
Vente,295530.0,Appartement,1,26.68,48.866153,2.3798466
Vente,643000.0,Appartement,3,61.38,48.8658228,2.3780126
Vente,330000.0,Appartement,2,34.04,48.8413667,2.3017134
Vente,520000.0,Appartement,2,41.91,48.8366311,2.3051869
Vente,1390000.0,Appartement,3,116.73,48.8593018,2.371451
Vente,1059500.0,Appartement,4,85.0,48.850992,2.2745834
Vente,445000.0,Appartement,2,36.0,48.8425718,2.3245792
Vente,280000.0,Appartement,2,49.62,48.8680211,2.3731504
Vente,364800.0,Appartement,2,37.15,48.8438651,2.3879168
Vente,179000.0,Appartement,1,17.07,48.8374977,2.3896793
Vente,585000.0,Appartement,3,61.63,48.8242498,2.3512178
Vente,228500.0,Appartement,2,21.02,48.847889,2.3888969
Vente,1280000.0,Appartement,5,97.0,48.8571003,2.3096943
Vente,245000.0,Appartement,1,21.22,48.8453551,2.3424992
Vente,340000.0,Appartement,2,33.39,48.8389678,2.2995119
Vente,686100.0,Appartement,1,50.73,48.8660426,2.3787418
Vente,1240000.0,Appartement,4,99.71,48.8510804,2.2609226
Vente,779750.0,Appartement,3,86.0,48.8489377,2.3045331
Vente,337000.0,Appartement,2,30.51,48.8602421,2.2844166
Vente,356000.0,Appartement,2,35.73,48.8295822,2.3023436
Vente,707750.0,Appartement,2,61.51,48.8493262,2.3749446
Vente,204285.7,Appartement,2,44.03,48.8390382,2.3921443
Vente,265000.0,Appartement,1,22.63,48.836955,2.3489247
Vente,340000.0,Appartement,2,33.95,48.8333684,2.3435037
Vente,2400000.0,Appartement,5,121.49,48.8414392,2.3503111
Vente,410000.0,Appartement,2,33.65,48.8558781,2.3054036
Vente,1086900.0,Appartement,2,77.68,48.8581345,2.3005683
Vente,620300.0,Appartement,3,69.47,48.832786049999996,2.3663143315434034
Vente,615000.0,Appartement,2,56.71,48.8409575,2.2617661
Vente,360000.0,Appartement,2,34.2,48.8671933,2.281063
Vente,1455000.0,Appartement,1,26.06,48.8557744,2.3401383
Vente,1455000.0,Appartement,2,28.94,48.8557744,2.3401383
Vente,112500.0,Appartement,2,14.0,48.8507345,2.3270576
Vente,431600.0,Appartement,2,33.83,48.8509253,2.3095506
Vente,1333000.0,Appartement,4,108.09,48.8526068,2.2988567
Vente,1021100.0,Appartement,3,78.2,48.8466027,2.3299587
Vente,1154340.0,Appartement,1,8.0,48.8481987,2.3890531
Vente,1154340.0,Appartement,2,40.0,48.8481987,2.3890531
Vente,1.0,Appartement,2,38.0,48.8476807,2.2932139
Vente,915000.0,Appartement,5,88.24,48.8410452,2.3061285
Vente,162000.0,Appartement,1,13.19,48.8358936,2.3466827
Vente,220000.0,Appartement,1,14.65,48.8358553,2.3489349
Vente,220000.0,Appartement,5,14.65,48.8358553,2.3489349
Vente,646500.0,Appartement,3,52.05,48.8465871,2.3927429
Vente,418000.0,Appartement,2,54.8,48.8376194,2.2589181
Vente,626300.0,Appartement,4,67.69,48.8452385,2.3888685
Vente,1202000.0,Appartement,4,80.14,48.8586189,2.3271445
Vente,1165000.0,Appartement,3,68.0,48.8541162,2.3195458
Vente,205000.0,Appartement,1,15.05,48.8444782,2.3418188
Vente,185000.0,Appartement,2,21.12,48.8445817,2.3896773
Vente,961000.0,Appartement,3,76.58,48.8470649,2.3726811
Vente,447000.0,Appartement,3,49.95,48.843822,2.2581757
Vente,420000.0,Appartement,2,43.72,48.8292675,2.3567938
Vente,350000.0,Appartement,1,34.33,48.8387013,2.2638569
Vente,385000.0,Appartement,2,39.51,48.8335497,2.3089178
Vente,1050000.0,Appartement,4,93.7,48.8245867,2.3489079
Vente,989000.0,Appartement,5,106.05,48.8477173,2.286564
Vente,905000.0,Appartement,2,82.97,48.8317176,2.3385643
Vente,0.0,Appartement,2,42.34,48.8658228,2.3780126
Vente,350000.0,Appartement,2,40.05,48.8452385,2.3888685
Vente,693500.0,Appartement,3,71.83,48.8338962,2.3602633
Vente,498000.0,Appartement,2,39.0,48.8331267,2.3598385
Vente,498000.0,Appartement,2,20.0,48.8331267,2.3598385
Vente,293000.0,Appartement,2,28.42,48.8580064,2.3812594
Vente,300000.0,Appartement,2,36.59,48.842753,2.300156
Vente,295000.0,Appartement,2,31.2,48.8512592,2.391402
Vente,178000.0,Appartement,1,8.27,48.8676226,2.2884635
Vente,308000.0,Appartement,2,33.04,48.841683,2.3955345
Vente,339800.0,Appartement,2,30.01,48.8447867,2.2964549
Vente,1000000.0,Appartement,3,77.0,48.8404541,2.3356888
Vente,346000.0,Appartement,2,32.06,48.8602421,2.2844166
Vente,598500.0,Appartement,3,62.07,48.8499622,2.2656108
Vente,10000.0,Appartement,1,3.7,48.8322395,2.3250941
Vente,1490000.0,Appartement,5,113.0,48.8404676,2.2906226
Vente,1850000.0,Appartement,3,106.0,48.851365,2.3347686
Vente,246250.0,Appartement,2,18.72,48.8649782,2.3721302
Vente,2800000.0,Appartement,6,201.43,48.8666898,2.2967139
Vente,189000.0,Appartement,1,17.63,48.837539,2.4047885
Vente,2999068.8,Appartement,4,160.0,48.8506328,2.3300727
Vente,136000.0,Appartement,1,12.08,48.8532958,2.2746313
Vente,280000.0,Appartement,2,32.9,48.836955,2.3489247
Vente,226000.0,Appartement,1,21.52,48.8710308,2.3765493
Vente,385000.0,Appartement,3,42.7,48.8364598,2.394089
Vente,385000.0,Appartement,2,38.51,48.8473551,2.2938509
Vente,205000.0,Appartement,2,19.5,48.8323314,2.3077451
Vente,150000.0,Appartement,1,16.6,48.8235508,2.3583637
Vente,1195000.0,Appartement,4,99.68,48.8260208,2.3352799
Vente,188073.0,Appartement,1,15.57,48.8513842,2.2611163
Vente,1145000.0,Appartement,4,87.68,48.8617073,2.3677371
Vente,251300.0,Appartement,2,21.76,48.849326,2.2654942
Vente,620192.0,Appartement,3,47.16,48.8395833,2.3390163
Vente,1502450.0,Appartement,3,112.41,48.8601378,2.2852732
Vente,788500.0,Appartement,3,61.49,48.8454471,2.4023058
Vente,420000.0,Appartement,3,54.0,48.846185,2.3872857
Vente,1374100.0,Appartement,2,81.69,48.8563019,2.3359546
Vente,645000.0,Appartement,3,61.06,48.8459226,2.3999386
Vente,3800000.0,Appartement,1,13.37,48.8644392,2.3007725
Vente,3800000.0,Appartement,5,179.56,48.8644392,2.3007725
Vente,643000.0,Appartement,2,57.05,48.8446099,2.2899719
Vente,526000.0,Appartement,2,65.13,48.8357558,2.3074024
Vente,285000.0,Appartement,1,26.0,48.8458956,2.3531706
Vente,115000.0,Appartement,1,10.29,48.8511082,2.3940024
Vente,429000.0,Appartement,1,41.86,48.8433181,2.3889782
Vente,1100000.0,Appartement,5,99.36,48.8285273,2.3713388
Vente,1584500.0,Appartement,3,127.14,48.8739807,2.2814597
Vente,975000.0,Appartement,4,88.48,48.8295665,2.3291574
Vente,1100000.0,Appartement,2,75.0,48.8614725,2.3721304
Vente,313000.0,Appartement,1,25.0,48.8456688,2.3490989
Vente,761000.0,Appartement,4,94.03,48.8488309,2.2833761
Vente,761000.0,Appartement,4,98.0,48.8488309,2.2833761
Vente,295470.0,Appartement,1,27.4,48.8576552,2.3741114
Vente,200.0,Appartement,3,75.0,48.8662603,2.3685589
Vente,1760000.0,Appartement,5,150.0,48.8586576,2.2733753
Vente,900000.0,Appartement,3,61.05,48.8368942,2.3509572
Vente,1390000.0,Appartement,6,144.0,48.8674534,2.2879847
Vente,880000.0,Appartement,3,84.0,48.8283208,2.3219146
Vente,4225000.0,Appartement,7,248.0,48.8602333,2.3214091
Vente,1133000.0,Appartement,2,65.9,48.8414392,2.3503111
Vente,1050000.0,Appartement,5,86.03,48.8645396,2.3717406
Vente,300000.0,Appartement,1,21.0,48.8529455,2.3385692
Vente,503846.0,Appartement,2,47.0,48.8393468,2.305219
Vente,399000.0,Appartement,2,36.01,48.8403904,2.2620464
Vente,610000.0,Appartement,3,50.0,48.8543413,2.3960382
Vente,605000.0,Appartement,2,48.42,48.8576416,2.3922072
Vente,680000.0,Appartement,2,55.21,48.8581761,2.2880268
Vente,295000.0,Appartement,2,33.6,48.8285674,2.3022974
Vente,250000.0,Appartement,2,27.0,48.8425526,2.3473943
Vente,456950.0,Appartement,2,44.17,48.8305017,2.302125
Vente,5370000.0,Appartement,2,34.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,3,50.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,3,54.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,1,18.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,3,57.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,3,56.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,1,16.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,2,32.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,2,31.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,1,19.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,2,29.0,48.8388543,2.2990077
Vente,5370000.0,Appartement,1,13.0,48.8388543,2.2990077
Vente,574070.0,Appartement,2,50.59,48.8493834,2.2691047
Vente,565100.0,Appartement,2,45.63,48.8597286,2.3696902
Vente,835000.0,Appartement,4,71.0,48.8449534,2.3955204
Vente,530700.0,Appartement,2,55.51,48.8232277,2.3603145
Vente,114000.0,Appartement,1,16.03,48.8347207,2.2912801
Vente,385000.0,Appartement,2,36.0,48.8444454,2.3229017
Vente,420322.0,Appartement,2,37.0,48.8366827,2.2838837
Vente,525940.0,Appartement,3,50.03,48.8261221,2.3422671
Vente,937485.0,Appartement,4,78.0,48.8272668,2.3293553
Vente,182000.0,Appartement,1,15.72,48.8339088,2.3447064
Vente,449670.0,Appartement,2,44.51,48.8390382,2.3921443
Vente,300000.0,Appartement,2,34.0,48.8468955,2.304501
Vente,360000.0,Appartement,2,30.0,48.8595048,2.3686879
Vente,453600.0,Appartement,3,45.38,48.8378358,2.3922251
Vente,475000.0,Appartement,2,47.45,48.8451924,2.3055674
Vente,500000.0,Appartement,2,39.52,48.8587365,2.2824192
Vente,886000.0,Appartement,3,88.0,48.8309628,2.3227135
Vente,494880.0,Appartement,2,43.73,48.8416568,2.3950669
Vente,250900.0,Appartement,1,27.0,48.8412696,2.4060637
Vente,1320000.0,Appartement,5,120.59,48.8549627,2.3050611
Vente,505000.0,Appartement,3,49.52,48.8295783,2.333945
Vente,613500.0,Appartement,1,45.0,48.8324349,2.3375446
Vente,200000.0,Appartement,1,19.3,48.8687634,2.3792794
Vente,819563.0,Appartement,3,75.0,48.8410452,2.3061285
Vente,270000.0,Appartement,2,26.53,48.8322833,2.318482
Vente,259000.0,Appartement,1,20.0,48.8647155,2.371318
Vente,1225000.0,Appartement,5,116.28,48.847706,2.4030829
Vente,870000.0,Appartement,3,66.49,48.8561405,2.3726161
Vente,610346.0,Appartement,3,51.0,48.8476606,2.3005792
Vente,268650.0,Appartement,1,19.84,48.8370874,2.3428701
Vente,3429000.0,Appartement,2,83.0,48.8538025,2.3248332
Vente,3429000.0,Appartement,5,226.06,48.8538025,2.3248332
Vente,549000.0,Appartement,3,50.14,48.8425875,2.2821648
Vente,549000.0,Appartement,3,41.0,48.8425875,2.2821648
Vente,143000.0,Appartement,1,10.08,48.8641257,2.2831068
Vente,375000.0,Appartement,3,80.0,48.8548433,2.2759295
Vente,1533500.0,Appartement,2,23.63,48.831882,2.3063383
Vente,1533500.0,Appartement,1,30.68,48.831882,2.3063383
Vente,1533500.0,Appartement,2,21.78,48.831882,2.3063383
Vente,320000.0,Appartement,1,27.05,48.8475456,2.373063
Vente,457050.0,Appartement,4,76.92,48.8379448,2.2579945
Vente,1286000.0,Appartement,5,107.88,48.8271472,2.3286313
Vente,185000.0,Appartement,1,18.62,48.8410592,2.2917201
Vente,395000.0,Appartement,3,48.67,48.8495948,2.3199193
Vente,1097000.0,Appartement,3,100.46,48.8551937,2.3934523
Vente,1294420.0,Appartement,3,98.04,48.8521344,2.2742712
Vente,805000.0,Appartement,3,68.03,48.8466286,2.2591512
Vente,805000.0,Appartement,3,71.0,48.8466286,2.2591512
Vente,1010000.0,Appartement,4,90.53,48.8324887,2.3355129
Vente,255000.0,Appartement,2,30.02,48.8286511,2.3019194
Vente,368130.0,Appartement,3,35.07,48.8392332,2.2644167
Vente,1184466.0,Appartement,4,127.15,48.8666925,2.2720697
Vente,425500.0,Appartement,2,34.1,48.8677224,2.3688738
Vente,350000.0,Appartement,2,28.82,48.8586121,2.3822451
Vente,330000.0,Appartement,1,31.38,48.854689,2.3873126
Vente,1200000.0,Appartement,3,69.9,48.8425609,2.3618872
Vente,604000.0,Appartement,4,71.0,48.8320895,2.2902179
Vente,700000.0,Appartement,4,101.55,48.8611455,2.3778135
Vente,371250.0,Appartement,1,30.0,48.8518581,2.3462323
Vente,455000.0,Appartement,2,41.16,48.8448833,2.2965397
Vente,270000.0,Appartement,2,27.0,48.8293108,2.3514863
Vente,346000.0,Appartement,1,30.05,48.8421535,2.2656428
Vente,850000.0,Appartement,3,84.0,48.8714711,2.3756065
