Adresse,location,Latitude,Longitude
38 RUE VIVIENNE 75002 PARIS FRANCE,"38, Rue Vivienne, Quartier Vivienne, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",48.8709107,2.3412677
6 IMP DE LA CHAPELLE 75018 PARIS FRANCE,"6, Impasse de la Chapelle, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8927248,2.3590269
74 RUE ALEXANDRE DUMAS 75020 PARIS FRANCE,"74, Rue Alexandre Dumas, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8544264,2.3965599
38 RUE DE LIEGE 75008 PARIS FRANCE,"38, Rue de Liège, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8793401,2.3247532
24 RUE TACLET 75020 PARIS FRANCE,"24, Rue Taclet, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8716496,2.3981493
23 RUE VINCENT COMPOINT 75018 PARIS FRANCE,"23, Rue Vincent Compoint, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8959819,2.338672
54 RUE BLANCHE 75009 PARIS FRANCE,"54, Rue Blanche, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8803823,2.3314806
9 RUE CLAPEYRON 75008 PARIS FRANCE,"9, Rue Clapeyron, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8814788,2.324063
137 RUE LAMARCK 75018 PARIS FRANCE,"137, Rue Lamarck, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8911363,2.3286247
133 RUE DAMREMONT 75018 PARIS FRANCE,"133, Rue Damrémont, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8964418,2.3381586
26 RUE DES MONTIBOEUFS 75020 PARIS FRANCE,"26, Rue des Montibœufs, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8669005,2.4045979
72 RUE POUCHET 75017 PARIS FRANCE,"72, Rue Pouchet, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.896302,2.3223549
8 ALL DIANE DE POITIERS 75019 PARIS FRANCE,"8, Allée Diane de Poitiers, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8733385,2.3786851
9 RUE CIVIALE 75010 PARIS FRANCE,"9, Rue Civiale, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8725859,2.3753843
76 RUE BOTZARIS 75019 PARIS FRANCE,"76, Rue Botzaris, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8794564,2.3886644
36 RUE DU FBG SAINT DENIS 75010 PARIS FRANCE,,,
9 RUE JEAN JACQUES ROUSSEAU 75001 PARIS FRANCE,"9, Rue Jean-Jacques Rousseau, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8623555,2.3401377
22 RUE DES TOURNELLES 75004 PARIS FRANCE,"Rue des Tournelles, Quartier de l'Arsenal, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8549572,2.3672825
55 RUE DU TEMPLE 75004 PARIS FRANCE,"55, Rue du Temple, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8601407,2.3545236
67 RUE MYRHA 75018 PARIS FRANCE,"67, Rue Myrha, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8866144,2.3504551
10 RUE VICTOR LETALLE 75020 PARIS FRANCE,"10, Rue Victor Letalle, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8668908,2.3854127
32 RUE DU BORREGO 75020 PARIS FRANCE,"32-36, Rue du Borrégo, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.873062,2.4008706
16 RUE REMY DE GOURMONT 75019 PARIS FRANCE,"16, Rue Rémy de Gourmont, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.877475,2.37689
8 RUE BUZELIN 75018 PARIS FRANCE,"8, Rue Buzelin, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8903626,2.3639523
2 RUE DE STEINKERQUE 75018 PARIS FRANCE,"2, Rue de Steinkerque, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8832011,2.3438136
66 RUE DE ROCHECHOUART 75009 PARIS FRANCE,"66, Rue Marguerite de Rochechouart, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8812619,2.3466635
31 RUE DES ENVIERGES 75020 PARIS FRANCE,"31, Rue des Envierges, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8724215,2.388096
6 PL JACQUES BONSERGENT 75010 PARIS FRANCE,"Market Bonsergent, 6, Place Jacques Bonsergent, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.871024,2.361319
42 RUE DU FBG SAINT DENIS 75010 PARIS FRANCE,,,
11 RUE DE LAGNY 75020 PARIS FRANCE,"11, Rue de Lagny, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.84894,2.4007744
13 RUE MARIE ET LOUISE 75010 PARIS FRANCE,"13, Rue Marie et Louise, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8719087,2.3663809
12 RUE JEAN JACQUES ROUSSEAU 75001 PARIS FRANCE,"12, Rue Jean-Jacques Rousseau, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8623962,2.3403872
73 RUE SAINT ANTOINE 75004 PARIS FRANCE,"73, Rue Saint-Antoine, Quartier de l'Arsenal, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8543658,2.3631868
45 RUE DE RICHELIEU 75001 PARIS FRANCE,"45, Rue de Richelieu, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8661671,2.3370154
25 RUE DESCOMBES 75017 PARIS FRANCE,"25, Rue Descombes, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8852443,2.2920159
6 RUE CHRISTIANI 75018 PARIS FRANCE,"6, Rue Christiani, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8858516,2.3489402
13 RUE DES ECOUFFES 75004 PARIS FRANCE,"13, Rue des Écouffes, Quartier Saint-Gervais, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8567989,2.3585391
11 RUE JOUBERT 75009 PARIS FRANCE,"11, Rue Joubert, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8745781,2.3316001
11 RUE DE MONTYON 75009 PARIS FRANCE,"Makham Thaï Paris, 11, Rue de Montyon, Quartier du Faubourg-Montmartre, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8730409,2.3439214
16 RUE NOLLET 75017 PARIS FRANCE,"16, Rue Nollet, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.88547,2.3238233
15 RUE CLAPEYRON 75008 PARIS FRANCE,"15, Rue Clapeyron, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8818417,2.3238015
53 RUE SAINT ANTOINE 75004 PARIS FRANCE,"53, Rue Saint-Antoine, Quartier de l'Arsenal, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8539788,2.3642493
7 RUE DE NANCY 75010 PARIS FRANCE,"7, Rue de Nancy, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8720929,2.3592126
212 RUE LA FAYETTE 75010 PARIS FRANCE,"212, Rue La Fayette, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8818262,2.3669557
13 RUE MARX DORMOY 75018 PARIS FRANCE,"13, Rue Marx Dormoy, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.885424,2.359152
37 RUE CONDORCET 75009 PARIS FRANCE,"37, Rue Condorcet, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.879877,2.3446693
34 RUE LAUGIER 75017 PARIS FRANCE,"34, Rue Laugier, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8820069,2.2948973
66 AV SIMON BOLIVAR 75019 PARIS FRANCE,,,
8 RUE HENRI POINCARE 75020 PARIS FRANCE,"8, Rue Henri Poincaré, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8698444,2.4019648
17 RUE DE SOFIA 75018 PARIS FRANCE,"17, Rue de Sofia, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8847978,2.3480094
1 AV NIEL 75017 PARIS FRANCE,"1, Avenue Niel, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8789705,2.2941557
82 RUE PIXERECOURT 75020 PARIS FRANCE,"82, Rue Pixérécourt, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8747345,2.3957248
23 RUE BOURSAULT 75017 PARIS FRANCE,"23, Rue Boursault, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8838243,2.3200498
8 PL SAINTE OPPORTUNE 75001 PARIS FRANCE,"8, Place Sainte-Opportune, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8596439,2.3474302
42 RUE REAUMUR 75003 PARIS FRANCE,"42, Rue Réaumur, Quartier des Arts-et-Métiers, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.8653519,2.357016
5 RUE SAULNIER 75009 PARIS FRANCE,"5, Rue Saulnier, Quartier du Faubourg-Montmartre, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8745057,2.3442769
11 RUE TAYLOR 75010 PARIS FRANCE,"11, Rue Taylor, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8701747,2.3593341
5 SQ DE MAUBEUGE 75009 PARIS FRANCE,"5, Square de Maubeuge, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8783153,2.346432
42 RUE DE CHABROL 75010 PARIS FRANCE,"42, Rue de Chabrol, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8770951,2.3518281
145 BD NEY 75018 PARIS FRANCE,"145, Boulevard Ney, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8974747,2.3304297
24 RUE DES TROIS FRERES 75018 PARIS FRANCE,"24, Rue des Trois Frères, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8847992,2.3410447
26 RUE DES ABBESSES 75018 PARIS FRANCE,"26, Rue des Abbesses, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8849416,2.3377177
165 RUE CHAMPIONNET 75018 PARIS FRANCE,"165, Rue Championnet, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.89483,2.3357049
339 RUE DE BELLEVILLE 75019 PARIS FRANCE,"Rue de Belleville, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8746653,2.387361
10 RUE SAUFFROY 75017 PARIS FRANCE,"Lebara mobile, 10, Rue Sauffroy, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8909511,2.3206772
79 RUE DU FBG DU TEMPLE 75010 PARIS FRANCE,,,
4 RUE SAINT-ROCH 75001 PARIS FRANCE,"4, Rue Saint-Roch, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8641795,2.331553
20 RUE CADET 75009 PARIS FRANCE,"20, Rue Cadet, Quartier du Faubourg-Montmartre, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8752154,2.3432974
12 RUE DE TANGER 75019 PARIS FRANCE,"12, Rue de Tanger, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8849249,2.3675734
12 RUE CAMBACERES 75008 PARIS FRANCE,"12, Rue Cambacérès, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8727996,2.3180743
19 BD DES BATIGNOLLES 75008 PARIS FRANCE,"Boulevard des Batignolles, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8826692,2.3233222
18 RUE DU SIMPLON 75018 PARIS FRANCE,"18, Rue du Simplon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8937354,2.3507272
8 RUE BURQ 75018 PARIS FRANCE,"8, Rue Burq, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8859851,2.3362334
54 RUE DES ACACIAS 75017 PARIS FRANCE,"54, Rue des Acacias, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8778442,2.2935573
142 RUE DU FBG SAINT DENIS 75010 PARIS FRANCE,,,
57 RUE DULONG 75017 PARIS FRANCE,"57 - 61, Rue Dulong, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8858137,2.3154933
46 RUE BLANCHE 75009 PARIS FRANCE,"46, Rue Blanche, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8798011,2.3314803
7 RUE BURNOUF 75019 PARIS FRANCE,"7, Rue Burnouf, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.875689,2.3739114
71 RUE RIQUET 75018 PARIS FRANCE,"Rue Riquet, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8896931,2.3679
11 RUE DE THIONVILLE 75019 PARIS FRANCE,"Rue de Thionville, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8884918,2.3817618
312 RUE SAINT-HONORE 75001 PARIS FRANCE,"Rue Saint-Honoré, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8612733,2.3435308
22 RUE BROCHANT 75017 PARIS FRANCE,"22, Rue Brochant, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8892531,2.3185854
13 RUE DE LA GRENADE 75019 PARIS FRANCE,"13, Rue de la Grenade, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8886292,2.3983596
8 RUE FONTAINE DU BUT 75018 PARIS FRANCE,,,
359 RUE SAINT MARTIN 75003 PARIS FRANCE,"BO&MIE, 359, Rue Saint-Martin, Quartier des Arts-et-Métiers, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.8687588,2.3552718
23 AV JUNOT 75018 PARIS FRANCE,"Le Très Particulier, 23, Avenue Junot, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8882493,2.3356694
13 RUE JOSEPH KOSMA 75019 PARIS FRANCE,"13, Rue Joseph Kosma, Quartier du Pont-de-Flandre, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8899114,2.3867285
8 RUE DU HAINAUT 75019 PARIS FRANCE,"8, Rue du Hainaut, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8865828,2.3901103
53 RUE DU FBG ST MARTIN 75010 PARIS FRANCE,,,
21 RUE DU SIMPLON 75018 PARIS FRANCE,"21, Rue du Simplon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8937214,2.3503439
4 RUE DE L AGENT BAILLY 75009 PARIS FRANCE,"4, Rue de l'Agent Bailly, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8784188,2.3422375
97 AV JEAN JAURES 75019 PARIS FRANCE,"97, Avenue Jean Jaurès, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8855396,2.3801473
104 RUE DE L OURCQ 75019 PARIS FRANCE,"104, Rue de l'Ourcq, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8940623,2.372368
168 RUE DE BELLEVILLE 75020 PARIS FRANCE,"168, Rue de Belleville, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8753554,2.392152
12 RUE EMILE ALLEZ 75017 PARIS FRANCE,"12, Rue Émile Allez, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8826688,2.2891181
29 RUE EUGENE JUMIN 75019 PARIS FRANCE,"29, Rue Eugène Jumin, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8880313,2.3920435
46 RUE TIQUETONNE 75002 PARIS FRANCE,"46, Rue Tiquetonne, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",48.8647939,2.3472238
43 RUE DE CLICHY 75009 PARIS FRANCE,"43, Rue de Clichy, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8800879,2.3289402
71 RUE ORDENER 75018 PARIS FRANCE,"71, Rue Ordener, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8913922,2.3499953
33 RUE CAULAINCOURT 75018 PARIS FRANCE,"33, Rue Caulaincourt, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8884495,2.3339766
62 RUE JEAN-BAPTISTE PIGALLE 75009 PARIS FRANCE,"62, Rue Jean-Baptiste Pigalle, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8815813,2.3367522
79 BD BARBES 75018 PARIS FRANCE,"Le Rallye, 79, Boulevard Barbès, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8914801,2.3493856
87 RUE DE ROME 75017 PARIS FRANCE,"87, Rue de Rome, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8829508,2.3194387
